system,n_feedback,seed,hit_at_5,mrr_score,ndcg_at_10
dense_minilm,0,0,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,5,0,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,10,0,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,20,0,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,30,0,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,50,0,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,0,1,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,5,1,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,10,1,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,20,1,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,30,1,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,50,1,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,0,2,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,5,2,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,10,2,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,20,2,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,30,2,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,50,2,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,0,3,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,5,3,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,10,3,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,20,3,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,30,3,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,50,3,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,0,4,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,5,4,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,10,4,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,20,4,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,30,4,0.847457627118644,0.637758945386064,0.6948925321525186
dense_minilm,50,4,0.847457627118644,0.637758945386064,0.6948925321525186
static_memory,0,0,0.847457627118644,0.637758945386064,0.6948925321525186
static_memory,5,0,0.847457627118644,0.637758945386064,0.6948925321525186
