system,n_feedback,seed,hit_at_5,mrr_score,ndcg_at_10
static_memory,0,0,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,5,0,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,10,0,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,20,0,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,30,0,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,50,0,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,0,1,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,5,1,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,10,1,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,20,1,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,30,1,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,50,1,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,0,2,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,5,2,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,10,2,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,20,2,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,30,2,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,50,2,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,0,3,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,5,3,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,10,3,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,20,3,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,30,3,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,50,3,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,0,4,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,5,4,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,10,4,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,20,4,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,30,4,0.808695652173913,0.5297791580400276,0.6207389275757407
static_memory,50,4,0.808695652173913,0.5297791580400276,0.6207389275757407
itma,0,0,0.808695652173913,0.5297791580400276,0.6207389275757407
itma,5,0,0.8173913043478261,0.5452864044168392,0.6350877918059872
itma,10,0,0.808695652173913,0.5538854382332643,0.6413576126274847
itma,20,0,0.8173913043478261,0.5666390614216701,0.6510582260337686
itma,30,0,0.8260869565217391,0.6205383022774328,0.6894155983705935
itma,50,0,0.8695652173913043,0.6650931677018633,0.7265422186345912
itma,0,1,0.808695652173913,0.5297791580400276,0.6207389275757407
itma,5,1,0.8260869565217391,0.5399861973775018,0.6284922234784487
itma,10,1,0.8260869565217391,0.562208419599724,0.6436063389496258
itma,20,1,0.8434782608695652,0.5848654244306418,0.6608766013589363
itma,30,1,0.8521739130434782,0.6268944099378881,0.6945877959390259
itma,50,1,0.8695652173913043,0.6723291925465837,0.7338076556910843
itma,0,2,0.808695652173913,0.5297791580400276,0.6207389275757407
itma,5,2,0.808695652173913,0.507208419599724,0.6043062880501394
itma,10,2,0.808695652173913,0.510624568668047,0.6045250178138202
itma,20,2,0.8260869565217391,0.5385955831608006,0.628442312186568
itma,30,2,0.8521739130434782,0.5832953761214631,0.6666621663426081
itma,50,2,0.8608695652173913,0.6615424430641822,0.7259003814223651
itma,0,3,0.808695652173913,0.5297791580400276,0.6207389275757407
itma,5,3,0.808695652173913,0.5091028295376121,0.6028366621343278
itma,10,3,0.7913043478260869,0.5204071773636991,0.6111539779652231
itma,20,3,0.782608695652174,0.5045479641131815,0.5991612268884802
itma,30,3,0.8,0.56620082815735,0.6437072465161888
itma,50,3,0.8521739130434782,0.6272049689440994,0.6932910304974874
itma,0,4,0.808695652173913,0.5297791580400276,0.6207389275757407
itma,5,4,0.782608695652174,0.5309385783298827,0.6210418590236886
itma,10,4,0.808695652173913,0.5533057280883368,0.638519026328656
itma,20,4,0.8260869565217391,0.573015873015873,0.6533886224558777
itma,30,4,0.8434782608695652,0.6165769496204279,0.6880325594303646
itma,50,4,0.8695652173913043,0.6900724637681159,0.7491072192837374
